"mri","vessel.reg.no","state.land","port.land","species.itis","landed.weight","live.weight","date.sold","permit","vessel","vtr","date","species"
191,"994790","MA","Chatham",160617,5055,5055,2019-09-25,"233307","V2",NA,2019-09-25,"SPINY DOGFISH"
191,"994790","MA","Chatham",564145,98,222,2019-09-26,"233307","V2",NA,2019-09-26,"WINTER SKATE"
191,"994790","MA","Chatham",160617,5783,5783,2019-09-26,"233307","V2",NA,2019-09-26,"SPINY DOGFISH"
191,"994790","MA","Chatham",160617,6000,6000,2019-09-27,"233307","V2",NA,2019-09-27,"SPINY DOGFISH"
191,"994790","MA","Chatham",160617,6000,6000,2019-09-28,"233307","V2",NA,2019-09-28,"SPINY DOGFISH"
191,"994790","MA","Chatham",160617,5774,5774,2019-10-24,"233307","V2",NA,2019-10-24,"SPINY DOGFISH"
191,"994790","MA","Chatham",564145,28,64,2019-10-24,"233307","V2",NA,2019-10-24,"WINTER SKATE"
191,"994790","MA","Chatham",160617,5760,5760,2019-10-25,"233307","V2",NA,2019-10-25,"SPINY DOGFISH"
191,"994790","MA","Chatham",564145,128,291,2019-10-25,"233307","V2",NA,2019-10-25,"WINTER SKATE"
191,"994790","MA","Gloucester",164740,3,3,2020-01-22,"233307","V2",NA,2020-01-22,"CUSK"
191,"994790","MA","Plymouth",164499,5,17,2020-01-14,"233307","V2","23330720011316",2020-01-14,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,880,1003,2020-01-14,"233307","V2","23330720011316",2020-01-14,"HADDOCK"
191,"994790","MA","Plymouth",164744,1990,2269,2020-01-14,"233307","V2","23330720011316",2020-01-14,"HADDOCK"
191,"994790","MA","Plymouth",164744,12,14,2020-01-14,"233307","V2","23330720011316",2020-01-14,"HADDOCK"
191,"994790","MA","Plymouth",164499,63,209,2020-01-14,"233307","V2","23330720011316",2020-01-14,"GOOSEFISH"
191,"994790","MA","Gloucester",164712,52,61,2020-01-14,"233307","V2","23330720011316",2020-01-14,"ATLANTIC COD"
191,"994790","MA","Gloucester",164740,194,219,2020-01-14,"233307","V2","23330720011316",2020-01-14,"CUSK"
191,"994790","MA","Gloucester",164712,9,11,2020-01-14,"233307","V2","23330720011316",2020-01-14,"ATLANTIC COD"
191,"994790","MA","Gloucester",164730,18,18,2020-01-14,"233307","V2","23330720011316",2020-01-14,"RED HAKE"
191,"994790","MA","Gloucester",164712,10,12,2020-01-14,"233307","V2","23330720011316",2020-01-14,"ATLANTIC COD"
191,"994790","MA","Plymouth",164744,712,812,2020-01-23,"233307","V2","23330720012123",2020-01-23,"HADDOCK"
191,"994790","MA","Plymouth",164744,2347,2676,2020-01-23,"233307","V2","23330720012123",2020-01-23,"HADDOCK"
191,"994790","MA","Plymouth",164744,12,14,2020-01-23,"233307","V2","23330720012123",2020-01-23,"HADDOCK"
191,"994790","MA","Plymouth",164744,8,9,2020-02-14,"233307","V2","23330720021307",2020-02-14,"HADDOCK"
191,"994790","MA","Plymouth",164744,390,445,2020-02-14,"233307","V2","23330720021307",2020-02-14,"HADDOCK"
191,"994790","MA","Plymouth",164744,2000,2280,2020-02-14,"233307","V2","23330720021307",2020-02-14,"HADDOCK"
191,"994790","MA","Plymouth",164744,2712,3092,2020-02-26,"233307","V2","23330720022419",2020-02-26,"HADDOCK"
191,"994790","MA","Plymouth",164744,214,244,2020-02-26,"233307","V2","23330720022419",2020-02-26,"HADDOCK"
191,"994790","MA","Plymouth",164499,108,359,2020-02-26,"233307","V2","23330720022419",2020-02-26,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,2280,2599,2020-02-26,"233307","V2","23330720022419",2020-02-26,"HADDOCK"
191,"994790","MA","Gloucester",164712,50,59,2020-02-26,"233307","V2","23330720022419",2020-02-26,"ATLANTIC COD"
191,"994790","MA","Gloucester",164740,153,173,2020-02-26,"233307","V2","23330720022419",2020-02-26,"CUSK"
191,"994790","MA","Gloucester",164712,32,37,2020-02-26,"233307","V2","23330720022419",2020-02-26,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,97,113,2020-02-26,"233307","V2","23330720022419",2020-02-26,"ATLANTIC COD"
191,"994790","MA","Plymouth",164499,8,27,2020-03-13,"233307","V2","23330720031111",2020-03-13,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,82,93,2020-03-13,"233307","V2","23330720031111",2020-03-13,"HADDOCK"
191,"994790","MA","Plymouth",164744,2410,2747,2020-03-13,"233307","V2","23330720031111",2020-03-13,"HADDOCK"
191,"994790","MA","Plymouth",164744,900,1026,2020-03-13,"233307","V2","23330720031111",2020-03-13,"HADDOCK"
191,"994790","MA","Plymouth",164727,30,34,2020-03-13,"233307","V2","23330720031111",2020-03-13,"POLLOCK"
191,"994790","MA","Plymouth",164499,43,143,2020-03-13,"233307","V2","23330720031111",2020-03-13,"GOOSEFISH"
191,"994790","MA","Gloucester",164712,65,76,2020-03-12,"233307","V2","23330720031111",2020-03-12,"ATLANTIC COD"
191,"994790","MA","Gloucester",164740,13,15,2020-03-12,"233307","V2","23330720031111",2020-03-12,"CUSK"
191,"994790","MA","Gloucester",164712,50,59,2020-03-12,"233307","V2","23330720031111",2020-03-12,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,26,30,2020-03-12,"233307","V2","23330720031111",2020-03-12,"ATLANTIC COD"
191,"994790","MA","Plymouth",164744,2100,2394,2020-04-08,"233307","V2","23330720032801",2020-04-08,"HADDOCK"
191,"994790","MA","Plymouth",164499,7,23,2020-04-08,"233307","V2","23330720032801",2020-04-08,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,1266,1443,2020-04-08,"233307","V2","23330720032801",2020-04-08,"HADDOCK"
191,"994790","MA","Plymouth",164744,73,83,2020-04-08,"233307","V2","23330720032801",2020-04-08,"HADDOCK"
191,"994790","MA","Gloucester",164712,8,9,2020-04-08,"233307","V2","23330720032801",2020-04-08,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,5,6,2020-04-08,"233307","V2","23330720032801",2020-04-08,"ATLANTIC COD"
191,"994790","MA","Gloucester",164740,68,77,2020-04-08,"233307","V2","23330720032801",2020-04-08,"CUSK"
191,"994790","MA","Gloucester",172933,40,46,2020-04-08,"233307","V2","23330720032801",2020-04-08,"ATLANTIC HALIBUT"
191,"994790","MA","Plymouth",164499,112,128,2020-04-21,"233307","V2","23330720041415",2020-04-21,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,50,57,2020-04-21,"233307","V2","23330720041415",2020-04-21,"HADDOCK"
191,"994790","MA","Plymouth",164744,1060,1208,2020-04-21,"233307","V2","23330720041415",2020-04-21,"HADDOCK"
191,"994790","MA","Plymouth",164744,1620,1847,2020-04-21,"233307","V2","23330720041415",2020-04-21,"HADDOCK"
191,"994790","MA","Gloucester",164740,179,202,2020-04-21,"233307","V2","23330720041415",2020-04-21,"CUSK"
191,"994790","MA","Gloucester",164712,8,9,2020-04-21,"233307","V2","23330720041415",2020-04-21,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,10,12,2020-04-21,"233307","V2","23330720041415",2020-04-21,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,9,11,2020-04-21,"233307","V2","23330720041415",2020-04-21,"ATLANTIC COD"
191,"994790","MA","Plymouth",164744,982,1119,2020-04-30,"233307","V2","23330720042317",2020-04-30,"HADDOCK"
191,"994790","MA","Plymouth",164499,65,74,2020-04-30,"233307","V2","23330720042317",2020-04-30,"GOOSEFISH"
191,"994790","MA","Plymouth",164744,122,139,2020-04-30,"233307","V2","23330720042317",2020-04-30,"HADDOCK"
191,"994790","MA","Plymouth",172877,1,1,2020-04-30,"233307","V2","23330720042317",2020-04-30,"AMERICAN PLAICE"
191,"994790","MA","Gloucester",164712,20,23,2020-04-30,"233307","V2","23330720042317",2020-04-30,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,15,18,2020-04-30,"233307","V2","23330720042317",2020-04-30,"ATLANTIC COD"
191,"994790","MA","Gloucester",164712,34,40,2020-04-30,"233307","V2","23330720042317",2020-04-30,"ATLANTIC COD"
191,"994790","MA","Gloucester",164740,211,238,2020-04-30,"233307","V2","23330720042317",2020-04-30,"CUSK"
191,"994790","MA","Gloucester",164744,1686,1922,2020-04-30,"233307","V2","23330720042317",2020-04-30,"HADDOCK"
191,"994790","MA","Chatham",172421,176,220,2019-07-20,"233307","V2",NA,2019-07-20,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,216,270,2019-08-07,"233307","V2",NA,2019-08-07,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,231,289,2019-08-05,"233307","V2",NA,2019-08-05,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,279,349,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,323,404,2019-08-03,"233307","V2",NA,2019-08-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,167,209,2019-06-17,"233307","V2",NA,2019-06-17,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,196,245,2019-08-01,"233307","V2",NA,2019-08-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,176,220,2019-06-09,"233307","V2",NA,2019-06-09,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,244,305,2019-08-03,"233307","V2",NA,2019-08-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,283,354,2019-06-24,"233307","V2",NA,2019-06-24,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,266,333,2019-08-03,"233307","V2",NA,2019-08-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,305,381,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,311,389,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,392,490,2019-07-22,"233307","V2",NA,2019-07-22,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,280,350,2019-07-22,"233307","V2",NA,2019-07-22,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,180,225,2019-08-08,"233307","V2",NA,2019-08-08,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,177,221,2019-07-22,"233307","V2",NA,2019-07-22,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,288,360,2019-08-02,"233307","V2",NA,2019-08-02,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,214,268,2019-08-01,"233307","V2",NA,2019-08-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,316,395,2019-08-04,"233307","V2",NA,2019-08-04,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,353,441,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,213,266,2019-08-02,"233307","V2",NA,2019-08-02,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,170,213,2019-08-04,"233307","V2",NA,2019-08-04,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,167,209,2019-06-17,"233307","V2",NA,2019-06-17,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,186,233,2019-07-01,"233307","V2",NA,2019-07-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,255,319,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,231,289,2019-07-18,"233307","V2",NA,2019-07-18,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,319,399,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,168,210,2019-06-12,"233307","V2",NA,2019-06-12,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,197,246,2019-07-19,"233307","V2",NA,2019-07-19,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,167,209,2019-07-10,"233307","V2",NA,2019-07-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,328,410,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,283,354,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,178,223,2019-06-24,"233307","V2",NA,2019-06-24,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,286,358,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,361,451,2019-08-07,"233307","V2",NA,2019-08-07,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,217,271,2019-08-02,"233307","V2",NA,2019-08-02,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,229,286,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,263,329,2019-07-19,"233307","V2",NA,2019-07-19,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,299,374,2019-07-22,"233307","V2",NA,2019-07-22,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,171,214,2019-06-28,"233307","V2",NA,2019-06-28,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,192,240,2019-07-01,"233307","V2",NA,2019-07-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,277,346,2019-08-02,"233307","V2",NA,2019-08-02,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,224,280,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,231,289,2019-07-10,"233307","V2",NA,2019-07-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,297,371,2019-08-03,"233307","V2",NA,2019-08-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,270,338,2019-06-10,"233307","V2",NA,2019-06-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,187,234,2019-08-05,"233307","V2",NA,2019-08-05,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,201,251,2019-08-01,"233307","V2",NA,2019-08-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,375,469,2019-06-10,"233307","V2",NA,2019-06-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,191,239,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,202,253,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,206,258,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,273,341,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,170,213,2019-07-09,"233307","V2",NA,2019-07-09,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,181,226,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,291,364,2019-08-03,"233307","V2",NA,2019-08-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,320,400,2019-07-19,"233307","V2",NA,2019-07-19,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,295,369,2019-08-01,"233307","V2",NA,2019-08-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,183,229,2019-06-09,"233307","V2",NA,2019-06-09,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,207,259,2019-07-08,"233307","V2",NA,2019-07-08,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,384,480,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,397,496,2019-06-12,"233307","V2",NA,2019-06-12,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,179,224,2019-06-12,"233307","V2",NA,2019-06-12,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,324,405,2019-08-02,"233307","V2",NA,2019-08-02,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,398,498,2019-08-05,"233307","V2",NA,2019-08-05,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,193,241,2019-07-10,"233307","V2",NA,2019-07-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,200,250,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,269,336,2019-08-07,"233307","V2",NA,2019-08-07,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,195,244,2019-06-10,"233307","V2",NA,2019-06-10,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,356,445,2019-08-07,"233307","V2",NA,2019-08-07,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,189,236,2019-07-09,"233307","V2",NA,2019-07-09,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,343,429,2019-08-05,"233307","V2",NA,2019-08-05,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,195,244,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,195,244,2019-07-08,"233307","V2",NA,2019-07-08,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,298,373,2019-07-03,"233307","V2",NA,2019-07-03,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,205,256,2019-08-05,"233307","V2",NA,2019-08-05,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,241,301,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,198,248,2019-08-08,"233307","V2",NA,2019-08-08,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,166,208,2019-06-24,"233307","V2",NA,2019-06-24,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,358,448,2019-07-25,"233307","V2",NA,2019-07-25,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,184,230,2019-07-20,"233307","V2",NA,2019-07-20,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,164,205,2019-07-19,"233307","V2",NA,2019-07-19,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,287,359,2019-08-07,"233307","V2",NA,2019-08-07,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,228,285,2019-07-16,"233307","V2",NA,2019-07-16,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,494,618,2019-08-01,"233307","V2",NA,2019-08-01,"BLUEFIN TUNA"
191,"994790","MA","Chatham",172421,179,224,2019-06-28,"233307","V2",NA,2019-06-28,"BLUEFIN TUNA"
1691,"9994039","ME","Portland",97314,173,173,2019-05-04,"244055","V15",NA,2019-05-04,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,262,262,2019-05-16,"244055","V15",NA,2019-05-16,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,269,269,2019-06-07,"244055","V15",NA,2019-06-07,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,302,302,2019-06-12,"244055","V15",NA,2019-06-12,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,466,466,2019-06-21,"244055","V15",NA,2019-06-21,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,291,291,2019-06-27,"244055","V15",NA,2019-06-27,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,110,110,2019-06-27,"244055","V15",NA,2019-06-27,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,340,340,2019-07-02,"244055","V15",NA,2019-07-02,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,85,85,2019-07-02,"244055","V15",NA,2019-07-02,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,95,95,2019-07-11,"244055","V15",NA,2019-07-11,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,313,313,2019-07-11,"244055","V15",NA,2019-07-11,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,23,23,2019-07-20,"244055","V15",NA,2019-07-20,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,258,258,2019-07-20,"244055","V15",NA,2019-07-20,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,91,91,2019-08-01,"244055","V15",NA,2019-08-01,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,360,360,2019-08-01,"244055","V15",NA,2019-08-01,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,224,224,2019-08-05,"244055","V15",NA,2019-08-05,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,23,23,2019-08-05,"244055","V15",NA,2019-08-05,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,192,192,2019-08-07,"244055","V15",NA,2019-08-07,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,53,53,2019-08-07,"244055","V15",NA,2019-08-07,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,265,265,2019-08-09,"244055","V15",NA,2019-08-09,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,40,40,2019-08-09,"244055","V15",NA,2019-08-09,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,47,47,2019-08-15,"244055","V15",NA,2019-08-15,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,295,295,2019-08-15,"244055","V15",NA,2019-08-15,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,60,60,2019-08-16,"244055","V15",NA,2019-08-16,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,385,385,2019-08-16,"244055","V15",NA,2019-08-16,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,381,381,2019-08-12,"244055","V15",NA,2019-08-12,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,67,67,2019-08-12,"244055","V15",NA,2019-08-12,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,115,115,2019-08-13,"244055","V15",NA,2019-08-13,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,468,468,2019-08-13,"244055","V15",NA,2019-08-13,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,48,48,2019-08-19,"244055","V15",NA,2019-08-19,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,496,496,2019-08-19,"244055","V15",NA,2019-08-19,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,53,53,2019-08-20,"244055","V15",NA,2019-08-20,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,394,394,2019-08-20,"244055","V15",NA,2019-08-20,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,421,421,2019-08-23,"244055","V15",NA,2019-08-23,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,43,43,2019-08-23,"244055","V15",NA,2019-08-23,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,450,450,2019-08-24,"244055","V15",NA,2019-08-24,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,43,43,2019-08-24,"244055","V15",NA,2019-08-24,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,313,313,2019-08-26,"244055","V15",NA,2019-08-26,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,18,18,2019-08-26,"244055","V15",NA,2019-08-26,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,41,41,2019-08-27,"244055","V15",NA,2019-08-27,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,315,315,2019-08-27,"244055","V15",NA,2019-08-27,"AMERICAN LOBSTER"
1691,"9994039","ME","Portland",97314,40,40,2019-08-30,"244055","V15",NA,2019-08-30,"AMERICAN LOBSTER"
